player_id,player_name,team_name,matches,minutes,primary_position,primary_position_share,Score_Posesion,Score_Progresion,Score_Territoriales,Score_Contencion,Score_Overall,Flag_Posesion,Flag_Progresion,Flag_Territoriales,Flag_Contencion,Flags
5575,HÃ©ctor Miguel Herrera LÃ³pez,Toluca,7.0,485.0,Left Defensive Midfield,0.6123711340206186,66.74876847290642,83.65111561866127,81.88793103448276,84.04469094124266,79.0634477506942,True,True,True,True,Posesión | Progresión | Territoriales | Contención
28815,AgustÃ­n Palavecino,Necaxa,36.0,3355.0,Right Defensive Midfield,0.4837555886736214,54.187192118226605,89.68221771467209,69.42241379310344,61.91825415963346,70.19071762416084,False,True,True,True,Progresión | Territoriales | Contención
399874,ElÃ­as Enrique Montiel Ãvalos,Pachuca,28.0,2658.0,Right Defensive Midfield,0.6060948081264108,38.423645320197046,86.87626774847871,72.59482758620689,64.68129571577848,66.75375769430029,False,True,True,True,Progresión | Territoriales | Contención
5563,JosÃ© AndrÃ©s Guardado HernÃ¡ndez,LeÃ³n,17.0,1403.0,Right Defensive Midfield,0.308624376336422,61.82266009852218,77.83637592968222,64.25,55.11011976529218,65.89110175659364,False,True,True,False,Progresión | Territoriales
26297,Carlos Alberto RodrÃ­guez GÃ³mez,Cruz Azul,36.0,3241.0,Center Defensive Midfield,0.3017587164455415,83.74384236453203,93.40094658553078,41.491379310344826,23.27988103850173,63.98506560207879,True,True,False,False,Posesión | Progresión
28563,Rafael De Souza Pereira,Tigres UANL,19.0,1452.0,Left Defensive Midfield,0.6632231404958677,75.61576354679804,74.21230561189994,56.38793103448276,42.621171931516756,63.788849715193535,True,True,False,False,Posesión | Progresión
5526,Pedro JesÃºs Aquino SÃ¡nchez,Santos Laguna,9.0,555.0,Right Defensive Midfield,0.609009009009009,47.04433497536946,57.327586206896555,78.9051724137931,73.52302869544249,63.3902584484481,False,False,True,True,Territoriales | Contención
24064,Joe Benny Corona CrespÃ­n,Tijuana,14.0,843.0,Left Defensive Midfield,0.3594306049822064,54.43349753694582,55.24002704530088,73.25,73.76617635238324,63.246117768303364,False,False,True,True,Territoriales | Contención
386196,VÃ­ctor Manuel Arteaga Camarena,Toluca,8.0,609.0,Right Defensive Midfield,0.7142857142857143,36.94581280788178,58.76943881000677,81.76724137931035,74.45141065830721,62.199377321461505,False,False,True,True,Territoriales | Contención
47467,Ãlvaro Fidalgo FernÃ¡ndez,AmÃ©rica,37.0,3346.0,Left Defensive Midfield,0.3965929468021518,71.18226600985221,93.94861392832996,36.14655172413793,25.534522948316052,60.123693201659734,True,True,False,False,Posesión | Progresión
