player_id,match_id,season,minutes,starter,position_match,team,player_name,primary_position
23428,3939883,2024_2025,95,True,Left Back,América,Cristian Alexis Borja González,Left Back
28425,3939883,2024_2025,95,True,Right Center Back,Atlas,Hugo Martín Nervo,Right Center Back
30736,3939883,2024_2025,95,True,Left Center Forward,América,Paul Brian Rodríguez Bravo,Left Wing
32156,3939883,2024_2025,77,True,Left Center Forward,Atlas,Eduardo Daniel Aguirre Lara,Center Forward
43555,3939883,2024_2025,95,True,Left Midfield,América,Erick Daniel Sánchez Ocegueda,Right Defensive Midfield
34347,3939883,2024_2025,77,True,Right Defensive Midfield,Atlas,Ángel Jeremy Márquez Castañeda,Left Center Midfield
27567,3939883,2024_2025,65,True,Left Midfield,Atlas,Mateo Ezequiel García,Left Center Forward
4418,3939883,2024_2025,95,True,Left Center Back,Atlas,Matheus Dória Macedo,Left Center Back
36167,3939883,2024_2025,95,True,Left Center Back,América,Ramón Juárez Del Castillo,Right Center Back
31431,3939883,2024_2025,95,True,Right Midfield,Atlas,Raymundo de Jesús Fulgencio Román,Center Attacking Midfield
33098,3939883,2024_2025,95,True,Goalkeeper,América,Luis Ángel Malagón Velázquez,Goalkeeper
29516,3939883,2024_2025,65,True,Left Back,Atlas,Idekel Alberto Domínguez Rodríguez,Right Wing Back
15822,3939883,2024_2025,64,True,Right Midfield,América,Javairô Dilrosun,Right Wing
31956,3939883,2024_2025,95,True,Right Defensive Midfield,América,Richard Rafael Sánchez Guerrero,Right Defensive Midfield
26324,3939883,2024_2025,65,True,Left Defensive Midfield,Atlas,Aldo Paul Rocha González,Center Defensive Midfield
27225,3939883,2024_2025,95,True,Goalkeeper,Atlas,Camilo Andrés Vargas Gil,Goalkeeper
10846,3939883,2024_2025,95,True,Right Center Forward,Atlas,Jhon Eduard Murillo Romaña,Right Wing
33126,3939883,2024_2025,69,True,Right Back,América,Israel Reyes Romero,Right Center Back
47467,3939883,2024_2025,45,True,Left Defensive Midfield,América,Álvaro Fidalgo Fernández,Left Defensive Midfield
37999,3939883,2024_2025,45,True,Right Center Forward,América,Rodrigo Sebastián Aguirre Soto,Center Forward
75131,3939883,2024_2025,95,True,Right Back,Atlas,Gaddi Axel Aguirre Ledesma,Right Center Back
11388,3939883,2024_2025,65,True,Right Center Back,América,Néstor Alejandro Araújo Razo,Left Center Back
5637,3939872,2024_2025,99,True,Left Attacking Midfield,Mazatlán,Edgar Yoel Bárcenas Herrera,Left Wing Back
30726,3939872,2024_2025,82,True,Right Back,Juárez,José Javier Abella Fanjul,Right Back
28170,3939872,2024_2025,87,True,Left Wing Back,Mazatlán,Jesús Alonso Escoboza Lugo,Left Wing Back
34326,3939872,2024_2025,99,True,Center Forward,Mazatlán,Brian Alejandro Rubio Rodríguez,Center Forward
31011,3939872,2024_2025,72,True,Right Wing,Juárez,Diego Luis Valoyes Ruíz,Right Wing
330534,3939872,2024_2025,99,True,Left Back,Juárez,Ralph Orquin,Left Back
274998,3939872,2024_2025,99,True,Left Defensive Midfield,Juárez,Diego Campillo Del Campo,Left Defensive Midfield
34361,3939872,2024_2025,99,True,Left Center Back,Juárez,Óscar Haret Ortega Gatica,Left Center Back
26303,3939872,2024_2025,99,True,Goalkeeper,Mazatlán,Hugo Alfonso González Durán,Goalkeeper
47172,3939872,2024_2025,99,True,Goalkeeper,Juárez,Benny Díaz Jáuregui,Goalkeeper
406600,3939872,2024_2025,99,True,Right Center Back,Mazatlán,Ramiro Franco Zambrano,Right Center Back
29266,3939872,2024_2025,59,True,Center Attacking Midfield,Juárez,Dieter Daniel Villalpando Pérez,Center Attacking Midfield
43477,3939872,2024_2025,99,True,Right Wing Back,Mazatlán,Bryan Colula Alarcón,Right Wing Back
389205,3939872,2024_2025,99,True,Right Attacking Midfield,Mazatlán,Ramiro Árciga Zárate,Right Wing
131162,3939872,2024_2025,99,True,Right Center Back,Juárez,José Juan García Manríquez,Right Center Back
31975,3939872,2024_2025,99,True,Center Back,Mazatlán,Lucas Gabriel Merolla,Center Back
42479,3939872,2024_2025,72,True,Right Defensive Midfield,Juárez,Guilherme Castilho Carvalho,Right Defensive Midfield
37359,3939872,2024_2025,67,True,Left Defensive Midfield,Mazatlán,Roberto Ismael Meraz Bernal,Left Defensive Midfield
26356,3939872,2024_2025,59,True,Left Wing,Juárez,Avilés Hurtado Herrera,Left Wing
50551,3939872,2024_2025,58,True,Left Center Back,Mazatlán,Luis Gustavo Sánchez Saucedo,Left Center Back
26361,3939872,2024_2025,99,True,Right Defensive Midfield,Mazatlán,Jordan Steeven Sierra Flores,Right Defensive Midfield
20989,3939872,2024_2025,99,True,Center Forward,Juárez,Oscar Eduardo Estupiñán Vallesilla,Center Forward
28160,3992815,2024_2025,95,True,Right Back,Monterrey,Ricardo Chávez Soto,Right Back
399872,3992815,2024_2025,64,True,Right Back,Pachuca,Jorge Ernesto Berlanga Vázquez,Right Back
399874,3992815,2024_2025,95,True,Right Defensive Midfield,Pachuca,Elías Enrique Montiel Ávalos,Right Defensive Midfield
130953,3992815,2024_2025,95,True,Right Center Midfield,Monterrey,Nelson Alexander Deossa Suárez,Left Defensive Midfield
198802,3992815,2024_2025,84,True,Left Defensive Midfield,Pachuca,Pedro Pedraza Reyna,Right Defensive Midfield
48924,3992815,2024_2025,95,True,Left Back,Pachuca,Bryan Alonso González Olivan,Left Back
135200,3992815,2024_2025,64,True,Center Attacking Midfield,Pachuca,Alán Ernesto Bautista Gutiérrez,Center Attacking Midfield
8357,3992815,2024_2025,92,True,Left Wing,Pachuca,Oussama Idrissi,Left Wing
122925,3992815,2024_2025,95,True,Right Center Back,Pachuca,Eduardo Gabriel dos Santos Bauermann,Right Center Back
401074,3992815,2024_2025,89,True,Left Center Midfield,Monterrey,Iker Jareth Fimbres Ochoa,Left Center Midfield
38338,3992815,2024_2025,95,True,Goalkeeper,Pachuca,Carlos Agustín Moreno Luna,Goalkeeper
52290,3992815,2024_2025,95,True,Left Center Back,Pachuca,Daniel Alonso Aceves Patiño,Left Center Back
27847,3992815,2024_2025,95,True,Goalkeeper,Monterrey,Esteban Andrada,Goalkeeper
4041,3992815,2024_2025,95,True,Center Forward,Pachuca,José Salomón Rondón Giménez,Center Forward
43476,3992815,2024_2025,95,True,Left Center Back,Monterrey,Victor Andrés Guzmán Olmedo,Right Center Back
469976,3992815,2024_2025,64,True,Right Wing,Pachuca,Juan Alexander Sigala García,Right Wing
28764,3992815,2024_2025,95,True,Right Center Forward,Monterrey,Germán Berterame,Center Forward
30943,3992815,2024_2025,70,True,Left Center Forward,Monterrey,Roberto Carlos De La Rosa González,Left Center Forward
5985,3992815,2024_2025,60,True,Center Attacking Midfield,Monterrey,Jesús Manuel Corona Ruíz,Left Wing
26345,3992815,2024_2025,95,True,Right Center Back,Monterrey,John Stefan Medina Ramírez,Right Center Back
27896,3992815,2024_2025,95,True,Left Back,Monterrey,Gerardo Daniel Arteaga Zamora,Left Back
29051,3992815,2024_2025,70,True,Center Defensive Midfield,Monterrey,Jorge Agustín Rodríguez,Center Defensive Midfield
27904,3993197,2024_2025,105,True,Left Defensive Midfield,Tigres UANL,Fernando Gorriarán Fontes,Right Defensive Midfield
22915,3993197,2024_2025,105,True,Left Wing Back,Tigres UANL,Diego Lainez Leyva,Right Wing
132486,3993197,2024_2025,86,True,Left Attacking Midfield,Necaxa,Pavel Uriel Pérez Hernández,Left Attacking Midfield
28423,3993197,2024_2025,105,True,Left Center Back,Tigres UANL,Jesús Alberto Angulo Uriarte,Left Back
28815,3993197,2024_2025,105,True,Right Defensive Midfield,Necaxa,Agustín Palavecino,Right Defensive Midfield
28561,3993197,2024_2025,105,True,Goalkeeper,Tigres UANL,Nahuel Ignacio Guzmán Palomeque,Goalkeeper
27153,3993197,2024_2025,105,True,Right Wing Back,Tigres UANL,Javier Ignacio Aquino Carmona,Right Back
29586,3993197,2024_2025,85,True,Left Attacking Midfield,Tigres UANL,Juan Francisco Brunetta,Center Attacking Midfield
32022,3993197,2024_2025,105,True,Right Attacking Midfield,Necaxa,José Antonio Paradela,Right Attacking Midfield
26268,3993197,2024_2025,105,True,Center Back,Necaxa,Alexis Francisco Peña López,Center Back
89887,3993197,2024_2025,73,True,Center Forward,Necaxa,Diber Armando Cambindo Abonia,Center Forward
28207,3993197,2024_2025,45,True,Right Attacking Midfield,Tigres UANL,Francisco Sebastián Córdova Reyes,Center Attacking Midfield
41777,3993197,2024_2025,105,True,Right Center Back,Necaxa,Emilio Lara Contreras,Right Center Back
27959,3993197,2024_2025,45,True,Right Defensive Midfield,Tigres UANL,Juan Pablo Vigón Cham,Center Attacking Midfield
27964,3993197,2024_2025,67,True,Center Forward,Tigres UANL,Nicolás Alejandro Ibáñez,Center Forward
32713,3993197,2024_2025,105,True,Center Back,Tigres UANL,Juan José Sánchez Purata,Center Back
26330,3993197,2024_2025,105,True,Right Center Back,Tigres UANL,Vladimir Eduardo Loroña Aguilar,Right Wing Back
31462,3993197,2024_2025,95,True,Left Defensive Midfield,Necaxa,José Iván Rodríguez Rebollar,Left Defensive Midfield
189420,3993197,2024_2025,87,True,Left Wing Back,Necaxa,Johan Rojas Echavarría,Left Wing Back
27762,3993197,2024_2025,105,True,Goalkeeper,Necaxa,Luis Ezequiel Unsain,Goalkeeper
139124,3993197,2024_2025,105,True,Right Wing Back,Necaxa,Kevin Duvan Ante Rosero,Right Wing Back
27902,3993197,2024_2025,105,True,Left Center Back,Necaxa,Manuel Alejandro Mayorga Almaráz,Left Back
15872,3939821,2024_2025,95,True,Center Defensive Midfield,Guadalajara,Érick Gabriel Gutiérrez Galaviz,Left Center Midfield
25348,3939821,2024_2025,95,True,Goalkeeper,Toluca,Tiago Luis Volpi,Goalkeeper
276101,3939821,2024_2025,57,True,Right Wing,Toluca,Juan Pablo Domínguez Chonteco,Right Wing
232966,3939821,2024_2025,95,True,Goalkeeper,Guadalajara,José Raúl Rangel Aguilar,Goalkeeper
26375,3939821,2024_2025,87,True,Right Center Midfield,Guadalajara,Roberto Carlos Alvarado Hernández,Right Wing
87434,3939821,2024_2025,57,True,Center Forward,Toluca,Robert Osmar Morales Benítez,Right Center Forward
35477,3939821,2024_2025,79,True,Right Midfield,Guadalajara,Cade Dylan Cowell,Left Wing
25135,3939821,2024_2025,95,True,Right Center Back,Toluca,Luan Garcia Teixeira,Right Center Back
27955,3939821,2024_2025,95,True,Right Back,Guadalajara,Alan Mozo Rodríguez,Right Back
26301,3939821,2024_2025,95,True,Center Attacking Midfield,Toluca,Ernesto Alexis Vega Rojas,Left Wing
5576,3939821,2024_2025,95,True,Left Back,Toluca,Jesús Daniel Gallardo Vasconcelos,Left Back
29521,3939821,2024_2025,68,True,Right Defensive Midfield,Toluca,Claudio Andrés Baeza Baeza,Right Defensive Midfield
31315,3939821,2024_2025,95,True,Right Center Back,Guadalajara,Gilberto Sepúlveda López,Right Center Back
26329,3939821,2024_2025,83,True,Left Defensive Midfield,Toluca,Marcel Alejandro Ruiz Suárez,Left Defensive Midfield
34397,3939821,2024_2025,61,True,Left Midfield,Guadalajara,Carlos Ernesto Cisneros Barajas,Left Wing
47213,3939821,2024_2025,95,True,Left Back,Guadalajara,José Castillo Pérez,Left Back
37360,3939821,2024_2025,95,True,Left Center Back,Toluca,Andrés Federico Pereira Castelnoble,Left Center Back
28528,3939821,2024_2025,82,True,Left Wing,Toluca,Jean David Meneses Villarroel,Left Wing
3058,3939821,2024_2025,61,True,Center Forward,Guadalajara,Javier Hernández Balcázar,Center Forward
111731,3939821,2024_2025,95,True,Left Center Back,Guadalajara,Jesús Gilberto Orozco Chiquete,Left Center Back
30457,3939821,2024_2025,95,True,Left Center Midfield,Guadalajara,Fernando Beltrán Cruz,Right Center Midfield
27900,3939821,2024_2025,95,True,Right Back,Toluca,Carlos Emilio Orrantía Treviño,Right Wing Back
28419,3972140,2024_2025,95,True,Right Back,Toluca,Diego Armando Barbosa Zaragoza,Right Back
276101,3972140,2024_2025,67,True,Right Wing,Toluca,Juan Pablo Domínguez Chonteco,Right Wing
30726,3972140,2024_2025,95,True,Right Back,Santos Laguna,José Javier Abella Fanjul,Right Back
386196,3972140,2024_2025,95,True,Left Defensive Midfield,Toluca,Víctor Manuel Arteaga Camarena,Right Defensive Midfield
32917,3972140,2024_2025,95,True,Goalkeeper,Santos Laguna,Carlos Acevedo López,Goalkeeper
412577,3972140,2024_2025,95,True,Left Back,Santos Laguna,Emmanuel Ricardo Echeverría Mata,Left Back
23849,3972140,2024_2025,79,True,Right Wing,Santos Laguna,Francisco José Villalba Rodrigo,Center Attacking Midfield
26289,3972140,2024_2025,95,True,Left Defensive Midfield,Santos Laguna,Javier Güemez López,Left Defensive Midfield
51767,3972140,2024_2025,95,True,Left Wing,Santos Laguna,Ramiro Sordo,Left Wing
26301,3972140,2024_2025,82,True,Left Wing,Toluca,Ernesto Alexis Vega Rojas,Left Wing
5576,3972140,2024_2025,95,True,Left Back,Toluca,Jesús Daniel Gallardo Vasconcelos,Left Back
37591,3972140,2024_2025,79,True,Right Defensive Midfield,Santos Laguna,Aldo López Vargas,Right Defensive Midfield
37592,3972140,2024_2025,95,True,Goalkeeper,Toluca,Luis Manuel García Palomera,Goalkeeper
26329,3972140,2024_2025,95,True,Right Defensive Midfield,Toluca,Marcel Alejandro Ruiz Suárez,Left Defensive Midfield
416855,3972140,2024_2025,62,True,Center Forward,Santos Laguna,Tahiel Adrián Jiménez Sánchez,Center Forward
29408,3972140,2024_2025,82,True,Center Attacking Midfield,Toluca,Jesús Ricardo Angulo Uriarte,Center Attacking Midfield
18784,3972140,2024_2025,95,True,Center Forward,Toluca,João Paulo Dias Fernandes,Center Forward
43489,3972140,2024_2025,62,True,Center Attacking Midfield,Santos Laguna,Jordan Carrillo Rodríguez,Right Midfield
37360,3972140,2024_2025,95,True,Right Center Back,Toluca,Andrés Federico Pereira Castelnoble,Left Center Back
26354,3972140,2024_2025,95,True,Right Center Back,Santos Laguna,Edson Antonio Gutiérrez Moreno,Right Center Back
228470,3972140,2024_2025,95,True,Left Center Back,Toluca,Everardo López,Left Center Back
427772,3972140,2024_2025,45,True,Left Center Back,Santos Laguna,Jonathan Geovanni Pérez Sánchez,Right Center Back
281088,3972048,2024_2025,56,True,Right Attacking Midfield,Juárez,César Gerardo López Meza,Right Attacking Midfield
28418,3972048,2024_2025,84,True,Right Wing Back,Juárez,Ían Jairo Misael Torres Ramírez,Right Wing
30726,3972048,2024_2025,96,True,Right Center Back,Santos Laguna,José Javier Abella Fanjul,Right Back
32917,3972048,2024_2025,96,True,Goalkeeper,Santos Laguna,Carlos Acevedo López,Goalkeeper
5526,3972048,2024_2025,45,True,Center Defensive Midfield,Santos Laguna,Pedro Jesús Aquino Sánchez,Right Defensive Midfield
7578,3972048,2024_2025,96,True,Right Center Forward,Santos Laguna,Anthony Rubén Lozano Colón,Center Forward
26267,3972048,2024_2025,96,True,Goalkeeper,Juárez,Sebastián Jurado Roca,Goalkeeper
412577,3972048,2024_2025,96,True,Left Wing Back,Santos Laguna,Emmanuel Ricardo Echeverría Mata,Left Back
330534,3972048,2024_2025,45,True,Left Center Back,Juárez,Ralph Orquin,Left Back
23849,3972048,2024_2025,45,True,Right Center Midfield,Santos Laguna,Francisco José Villalba Rodrigo,Center Attacking Midfield
27306,3972048,2024_2025,96,True,Center Back,Juárez,Jesús David Murillo Largacha,Left Center Back
28208,3972048,2024_2025,45,True,Left Defensive Midfield,Juárez,Jonathan Alexander González Mendoza,Left Defensive Midfield
26289,3972048,2024_2025,81,True,Left Center Midfield,Santos Laguna,Javier Güemez López,Left Defensive Midfield
416854,3972048,2024_2025,45,True,Left Center Forward,Santos Laguna,Stéphano Emmanuel Carrillo Calderón,Left Center Forward
50649,3972048,2024_2025,96,True,Left Center Back,Santos Laguna,Bruno Amione,Left Center Back
30945,3972048,2024_2025,66,True,Right Wing Back,Santos Laguna,Ismael Govea Solorzano,Right Back
48870,3972048,2024_2025,96,True,Right Center Back,Juárez,Moises Castillo Mosquera,Right Center Back
5738,3972048,2024_2025,96,True,Center Back,Santos Laguna,Anderson Santamaría Bardales,Left Center Back
42479,3972048,2024_2025,96,True,Left Attacking Midfield,Juárez,Guilherme Castilho Carvalho,Right Defensive Midfield
220794,3972048,2024_2025,96,True,Right Defensive Midfield,Juárez,Denzell Arturo García Bojorquez,Right Back
5628,3972048,2024_2025,96,True,Left Wing Back,Juárez,José Luis Rodríguez Francis,Right Wing
20989,3972048,2024_2025,84,True,Center Forward,Juárez,Oscar Eduardo Estupiñán Vallesilla,Center Forward
28160,3972049,2024_2025,94,True,Right Back,Monterrey,Ricardo Chávez Soto,Right Back
28425,3972049,2024_2025,94,True,Right Center Back,Atlas,Hugo Martín Nervo,Right Center Back
130953,3972049,2024_2025,82,True,Left Midfield,Monterrey,Nelson Alexander Deossa Suárez,Left Defensive Midfield
6673,3972049,2024_2025,94,True,Right Midfield,Monterrey,Sergio Canales Madrazo,Right Wing
75131,3972049,2024_2025,94,True,Center Back,Atlas,Gaddi Axel Aguirre Ledesma,Right Center Back
32156,3972049,2024_2025,65,True,Left Center Forward,Atlas,Eduardo Daniel Aguirre Lara,Center Forward
23846,3972049,2024_2025,81,True,Right Center Forward,Atlas,Uroš Đurđević,Center Forward
34347,3972049,2024_2025,94,True,Left Center Midfield,Atlas,Ángel Jeremy Márquez Castañeda,Left Center Midfield
401074,3972049,2024_2025,45,True,Left Center Midfield,Monterrey,Iker Jareth Fimbres Ochoa,Left Center Midfield
4418,3972049,2024_2025,94,True,Left Center Back,Atlas,Matheus Dória Macedo,Left Center Back
27847,3972049,2024_2025,94,True,Goalkeeper,Monterrey,Esteban Andrada,Goalkeeper
430283,3972049,2024_2025,8,True,Right Center Midfield,Atlas,Jesus Eduardo Serrato Zambrano,Left Center Midfield
29516,3972049,2024_2025,81,True,Right Wing Back,Atlas,Idekel Alberto Domínguez Rodríguez,Right Wing Back
35539,3972049,2024_2025,82,True,Center Forward,Monterrey,José Alfonso Alvarado Pérez,Center Forward
26324,3972049,2024_2025,82,True,Center Defensive Midfield,Atlas,Aldo Paul Rocha González,Center Defensive Midfield
43476,3972049,2024_2025,94,True,Left Center Back,Monterrey,Victor Andrés Guzmán Olmedo,Right Center Back
51031,3972049,2024_2025,94,True,Left Wing Back,Atlas,José Rivaldo Lozano Silva,Left Wing Back
27225,3972049,2024_2025,94,True,Goalkeeper,Atlas,Camilo Andrés Vargas Gil,Goalkeeper
26345,3972049,2024_2025,94,True,Right Center Back,Monterrey,John Stefan Medina Ramírez,Right Center Back
12021,3972049,2024_2025,62,True,Right Center Midfield,Monterrey,Óliver Torres Muñoz,Right Center Midfield
27896,3972049,2024_2025,94,True,Left Back,Monterrey,Gerardo Daniel Arteaga Zamora,Left Back
29051,3972049,2024_2025,94,True,Center Defensive Midfield,Monterrey,Jorge Agustín Rodríguez,Center Defensive Midfield
15872,3939884,2024_2025,71,True,Left Center Midfield,Guadalajara,Érick Gabriel Gutiérrez Galaviz,Left Center Midfield
232966,3939884,2024_2025,99,True,Goalkeeper,Guadalajara,José Raúl Rangel Aguilar,Goalkeeper
26375,3939884,2024_2025,84,True,Right Wing,Guadalajara,Roberto Carlos Alvarado Hernández,Right Wing
11162,3939884,2024_2025,83,True,Center Forward,León,Jhonder Leonel Cádiz Fernández,Center Forward
29597,3939884,2024_2025,99,True,Right Center Back,León,Jaine Stiven Barreiro Solis,Right Center Back
327343,3939884,2024_2025,78,True,Center Forward,Guadalajara,Armando González Alba,Center Forward
274864,3939884,2024_2025,99,True,Left Center Back,León,Paul Bellón Saracho,Left Center Back
27955,3939884,2024_2025,99,True,Right Back,Guadalajara,Alan Mozo Rodríguez,Right Back
5563,3939884,2024_2025,83,True,Right Defensive Midfield,León,José Andrés Guardado Hernández,Right Defensive Midfield
43327,3939884,2024_2025,99,True,Left Defensive Midfield,León,José David Ramírez García,Right Back
33097,3939884,2024_2025,66,True,Left Back,León,Salvador Reyes Chávez,Left Back
10570,3939884,2024_2025,99,True,Right Center Back,Guadalajara,Antonio Briseño Vázquez,Right Center Back
36169,3939884,2024_2025,45,True,Center Attacking Midfield,León,Jordy José Alcívar Macías,Center Attacking Midfield
62800,3939884,2024_2025,99,True,Right Back,León,Edgar Andrés Guerra Hernández,Right Back
44500,3939884,2024_2025,99,True,Left Midfield,León,Diego Manuel Hernández González,Left Wing
362325,3939884,2024_2025,84,True,Right Midfield,León,Sebastián Santos Rosales,Right Back
34263,3939884,2024_2025,99,True,Goalkeeper,León,Alfonso Blanco Antúnez,Goalkeeper
34397,3939884,2024_2025,71,True,Left Wing,Guadalajara,Carlos Ernesto Cisneros Barajas,Left Wing
26341,3939884,2024_2025,99,True,Center Defensive Midfield,Guadalajara,Fernando Rubén González Pineda,Center Defensive Midfield
47213,3939884,2024_2025,99,True,Left Back,Guadalajara,José Castillo Pérez,Left Back
111731,3939884,2024_2025,79,True,Left Center Back,Guadalajara,Jesús Gilberto Orozco Chiquete,Left Center Back
30457,3939884,2024_2025,99,True,Right Center Midfield,Guadalajara,Fernando Beltrán Cruz,Right Center Midfield
24064,3939916,2024_2025,98,True,Left Defensive Midfield,Tijuana,Joe Benny Corona Crespín,Left Defensive Midfield
28802,3939916,2024_2025,98,True,Left Attacking Midfield,Tijuana,Kevin Castañeda Vargas,Center Attacking Midfield
28815,3939916,2024_2025,98,True,Left Center Midfield,Necaxa,Agustín Palavecino,Right Defensive Midfield
32022,3939916,2024_2025,98,True,Right Center Midfield,Necaxa,José Antonio Paradela,Right Attacking Midfield
37916,3939916,2024_2025,98,True,Left Center Back,Necaxa,Agustín Oliveros Cano,Left Center Back
296106,3939916,2024_2025,58,True,Right Center Back,Tijuana,Rafael Eduardo Fernández Inzunza,Right Center Back
43309,3939916,2024_2025,98,True,Center Back,Necaxa,Alán Isidro Montes Castro,Right Center Back
41777,3939916,2024_2025,67,True,Right Center Back,Necaxa,Emilio Lara Contreras,Right Center Back
276020,3939916,2024_2025,65,True,Left Wing Back,Tijuana,José Raúl Zúñiga Murillo,Center Forward
27967,3939916,2024_2025,98,True,Center Back,Tijuana,Unai Bilbao Arteta,Left Center Back
28480,3939916,2024_2025,98,True,Right Center Forward,Necaxa,Tomás Oscar Badaloni,Center Forward
30024,3939916,2024_2025,58,True,Left Center Back,Tijuana,Jesús Alejandro Gómez Molina,Left Center Back
27855,3939916,2024_2025,45,True,Center Forward,Tijuana,Emanuel Reynoso,Right Center Midfield
146650,3939916,2024_2025,67,True,Left Wing Back,Necaxa,Heriberto De Jesus Jurado Flores,Left Wing Back
27234,3939916,2024_2025,98,True,Right Defensive Midfield,Tijuana,Christian Hernando Rivera Cuéllar,Right Defensive Midfield
275687,3939916,2024_2025,98,True,Right Attacking Midfield,Tijuana,Iván Oswaldo Tona Olmeda,Left Defensive Midfield
27887,3939916,2024_2025,98,True,Right Wing Back,Necaxa,Bryan Eduardo Garnica Cortéz,Right Wing
28529,3939916,2024_2025,67,True,Center Defensive Midfield,Necaxa,Fernando David Arce Juárez,Right Defensive Midfield
27762,3939916,2024_2025,98,True,Goalkeeper,Necaxa,Luis Ezequiel Unsain,Goalkeeper
27761,3939916,2024_2025,45,True,Right Wing Back,Tijuana,Domingo Felipe Blanco,Left Wing
139124,3939916,2024_2025,52,True,Left Center Forward,Necaxa,Kevin Duvan Ante Rosero,Right Wing Back
27893,3939916,2024_2025,98,True,Goalkeeper,Tijuana,José Antonio Rodríguez Romero,Goalkeeper
27904,3972164,2024_2025,96,True,Left Attacking Midfield,Tigres UANL,Fernando Gorriarán Fontes,Right Defensive Midfield
22915,3972164,2024_2025,96,True,Left Wing Back,Tigres UANL,Diego Lainez Leyva,Right Wing
31750,3972164,2024_2025,96,True,Left Back,Pumas UNAM,Robert Ismael Ergas Moreno,Left Wing Back
28423,3972164,2024_2025,96,True,Left Center Back,Tigres UANL,Jesús Alberto Angulo Uriarte,Left Back
28561,3972164,2024_2025,96,True,Goalkeeper,Tigres UANL,Nahuel Ignacio Guzmán Palomeque,Goalkeeper
29586,3972164,2024_2025,92,True,Left Defensive Midfield,Tigres UANL,Juan Francisco Brunetta,Center Attacking Midfield
29078,3972164,2024_2025,96,True,Left Defensive Midfield,Pumas UNAM,José Luis Caicedo Barrera,Center Defensive Midfield
8863,3972164,2024_2025,79,True,Right Wing,Pumas UNAM,Leonardo Gabriel Suárez,Right Wing
37539,3972164,2024_2025,96,True,Center Back,Tigres UANL,Romulo Zanre Zwarg,Center Back
377507,3972164,2024_2025,96,True,Right Back,Pumas UNAM,Pablo Alfonso Monroy Reyes,Right Back
44068,3972164,2024_2025,96,True,Right Center Back,Pumas UNAM,Nathanael Ananias da Silva,Right Center Back
75305,3972164,2024_2025,68,True,Center Forward,Pumas UNAM,Guillermo Martínez Ayala,Center Forward
27964,3972164,2024_2025,92,True,Center Forward,Tigres UANL,Nicolás Alejandro Ibáñez,Center Forward
32713,3972164,2024_2025,96,True,Right Center Back,Tigres UANL,Juan José Sánchez Purata,Center Back
239947,3972164,2024_2025,74,True,Right Defensive Midfield,Tigres UANL,Bernardo Parra,Right Defensive Midfield
6612,3972164,2024_2025,96,True,Left Center Back,Pumas UNAM,Rubén Duarte Sánchez,Left Center Back
